ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10897886,JA209350,04/02/2017 02:33:00 AM,042XX S TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0921,009,12,58,08B,1159403,1876495,2017,04/09/2017 03:57:12 PM,41.816821629,-87.690785891,"(41.816821629, -87.690785891)"
10901251,JA209369,04/02/2017 02:45:00 AM,085XX S COTTAGE GROVE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0632,006,6,44,04A,,,2017,04/09/2017 03:57:12 PM,,,
10897923,JA209380,04/02/2017 02:45:00 AM,049XX W ST PAUL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2533,025,37,25,08B,1143026,1911180,2017,04/09/2017 03:57:12 PM,41.91232215,-87.749997091,"(41.91232215, -87.749997091)"
10897919,JA209419,04/02/2017 02:45:00 AM,015XX N FREMONT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1822,018,43,8,14,1169950,1910754,2017,04/09/2017 03:57:12 PM,41.9106081,-87.651098193,"(41.9106081, -87.651098193)"
10897944,JA209420,04/02/2017 02:50:00 AM,067XX W GEORGE ST,0460,BATTERY,SIMPLE,STREET,false,false,2511,025,36,18,08B,1131169,1918540,2017,04/09/2017 03:57:12 PM,41.932731925,-87.793387007,"(41.932731925, -87.793387007)"
10897943,JA209416,04/02/2017 02:50:00 AM,025XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1931,019,32,7,06,1165236,1916977,2017,04/09/2017 03:57:12 PM,41.92778598,-87.668238313,"(41.92778598, -87.668238313)"
10897904,JA209359,04/02/2017 02:55:00 AM,010XX W BARRY AVE,0460,BATTERY,SIMPLE,STREET,false,false,1933,019,44,6,08B,1168962,1920759,2017,04/09/2017 03:57:12 PM,41.938083844,-87.654436722,"(41.938083844, -87.654436722)"
10904170,JA215807,04/02/2017 03:00:00 AM,081XX S MARSHFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0614,006,21,71,26,,,2017,04/09/2017 03:57:12 PM,,,
10899944,JA211705,04/02/2017 03:00:00 AM,055XX N HARLEM AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,CTA TRAIN,false,false,1612,016,41,10,02,1127370,1936569,2017,04/09/2017 03:57:12 PM,41.982270338,-87.806941262,"(41.982270338, -87.806941262)"
10899675,JA211235,04/02/2017 03:00:00 AM,025XX N MANGO AVE,0810,THEFT,OVER $500,STREET,false,false,2515,025,30,19,06,1137621,1916359,2017,04/09/2017 03:57:12 PM,41.926633073,-87.769728843,"(41.926633073, -87.769728843)"
10899137,JA210595,04/02/2017 03:00:00 AM,067XX S MORGAN ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0723,007,17,68,03,1170806,1860136,2017,04/09/2017 03:57:12 PM,41.771689117,-87.649434254,"(41.771689117, -87.649434254)"
10898486,JA210099,04/02/2017 03:00:00 AM,058XX S ELIZABETH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,0713,007,16,67,02,1168982,1866243,2017,04/09/2017 03:57:12 PM,41.788487075,-87.655944089,"(41.788487075, -87.655944089)"
10898179,JA209496,04/02/2017 03:00:00 AM,032XX N WESTERN AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,BAR OR TAVERN,false,false,1921,019,32,5,02,1159800,1921653,2017,04/09/2017 03:57:12 PM,41.940731199,-87.688084193,"(41.940731199, -87.688084193)"
10898149,JA209690,04/02/2017 03:00:00 AM,050XX W CONGRESS PKWY,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1533,015,29,25,03,1143061,1897217,2017,04/09/2017 03:57:12 PM,41.87400539,-87.750217125,"(41.87400539, -87.750217125)"
10898104,JA209599,04/02/2017 03:00:00 AM,048XX W ROSCOE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,1634,016,38,15,07,1143422,1922165,2017,04/09/2017 03:57:12 PM,41.942458687,-87.748266911,"(41.942458687, -87.748266911)"
10897967,JA209477,04/02/2017 03:00:00 AM,070XX S PARNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0732,007,6,68,14,1173836,1858232,2017,04/09/2017 03:57:12 PM,41.766397664,-87.638383696,"(41.766397664, -87.638383696)"
10897949,JA209443,04/02/2017 03:00:00 AM,0000X W DIVISION ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1824,018,42,8,06,1175950,1908370,2017,04/09/2017 03:57:12 PM,41.903933222,-87.629128536,"(41.903933222, -87.629128536)"
10897914,JA209385,04/02/2017 03:00:00 AM,052XX W MELROSE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1634,016,30,15,08B,1140819,1921105,2017,04/09/2017 03:57:12 PM,41.939598297,-87.757860409,"(41.939598297, -87.757860409)"
10897879,JA209364,04/02/2017 03:02:00 AM,015XX N KINGSBURY ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1822,018,32,8,08B,1169525,1910220,2017,04/09/2017 03:57:12 PM,41.909152038,-87.652675042,"(41.909152038, -87.652675042)"
10897916,JA209362,04/02/2017 03:05:00 AM,033XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,true,false,1924,019,44,6,08B,1169535,1922172,2017,04/09/2017 03:57:12 PM,41.941948705,-87.652289585,"(41.941948705, -87.652289585)"
10897911,JA209367,04/02/2017 03:09:00 AM,066XX N BOSWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,2432,024,40,1,08B,1164735,1944254,2017,04/09/2017 03:57:12 PM,42.002645824,-87.669302487,"(42.002645824, -87.669302487)"
10897890,JA209371,04/02/2017 03:09:00 AM,024XX N MARMORA AVE,1020,ARSON,BY FIRE,DRIVEWAY - RESIDENTIAL,false,false,2515,025,30,19,09,1136652,1915579,2017,04/09/2017 03:57:12 PM,41.924510088,-87.773308258,"(41.924510088, -87.773308258)"
10897950,JA209391,04/02/2017 03:14:00 AM,051XX S TROY ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,false,true,0923,009,14,63,04B,1156249,1870359,2017,04/09/2017 03:57:12 PM,41.800047762,-87.702520843,"(41.800047762, -87.702520843)"
10898993,JA210638,04/02/2017 03:15:00 AM,015XX S KOLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1012,010,24,29,14,1147635,1892167,2017,04/09/2017 03:57:12 PM,41.860061079,-87.733552905,"(41.860061079, -87.733552905)"
10897964,JA209372,04/02/2017 03:15:00 AM,076XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0612,006,17,71,14,1169977,1854082,2017,04/09/2017 03:57:12 PM,41.755094217,-87.652648704,"(41.755094217, -87.652648704)"
10897933,JA209390,04/02/2017 03:15:00 AM,0000X W ILLINOIS ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,TAVERN/LIQUOR STORE,false,false,1831,018,42,8,04B,1175702,1903591,2017,04/09/2017 03:57:12 PM,41.890824988,-87.630183362,"(41.890824988, -87.630183362)"
10897878,JA209375,04/02/2017 03:15:00 AM,015XX N KINGSBURY ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1822,018,32,8,06,1169525,1910220,2017,04/09/2017 03:57:12 PM,41.909152038,-87.652675042,"(41.909152038, -87.652675042)"
10897881,JA209376,04/02/2017 03:20:00 AM,045XX W ALTGELD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2521,025,31,20,08B,1145717,1916297,2017,04/09/2017 03:57:12 PM,41.92631306,-87.739980913,"(41.92631306, -87.739980913)"
10903058,JA210186,04/02/2017 03:30:00 AM,018XX W 22ND PL,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1034,010,25,31,04A,,,2017,04/09/2017 03:57:12 PM,,,
10899567,JA211305,04/02/2017 03:30:00 AM,015XX W 79TH ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,0612,006,21,71,08B,1167168,1852338,2017,04/09/2017 03:57:12 PM,41.750368966,-87.662992728,"(41.750368966, -87.662992728)"
10899444,JA211066,04/02/2017 03:30:00 AM,003XX N ORLEANS ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1831,018,42,8,06,1174005,1902578,2017,04/09/2017 03:57:12 PM,41.888083249,-87.636445738,"(41.888083249, -87.636445738)"
10898190,JA209742,04/02/2017 03:30:00 AM,084XX S KOMENSKY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0834,008,18,70,14,1150874,1848261,2017,04/09/2017 03:57:12 PM,41.739513813,-87.722808014,"(41.739513813, -87.722808014)"
10898174,JA209582,04/02/2017 03:30:00 AM,021XX S DRAKE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,true,true,1024,010,24,29,04B,1153077,1889487,2017,04/09/2017 03:57:12 PM,41.852600788,-87.713647629,"(41.852600788, -87.713647629)"
10897903,JA209377,04/02/2017 03:30:00 AM,002XX W CERMAK RD,1365,CRIMINAL TRESPASS,TO RESIDENCE,HOTEL/MOTEL,true,false,0914,009,25,34,26,1174893,1889738,2017,04/09/2017 03:57:12 PM,41.852829615,-87.633569125,"(41.852829615, -87.633569125)"
10897894,JA209393,04/02/2017 03:35:00 AM,019XX S CHRISTIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1024,010,24,29,14,1154339,1890263,2017,04/09/2017 03:57:12 PM,41.854705136,-87.708994967,"(41.854705136, -87.708994967)"
10897932,JA209379,04/02/2017 03:40:00 AM,0000X W DIVISION ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1824,018,42,8,08B,1175936,1908370,2017,04/09/2017 03:57:12 PM,41.903933538,-87.62917996,"(41.903933538, -87.62917996)"
10897925,JA209395,04/02/2017 03:44:00 AM,038XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1133,011,24,26,08B,1150909,1896092,2017,04/09/2017 03:57:12 PM,41.870768344,-87.72143213,"(41.870768344, -87.72143213)"
10898264,JA209872,04/02/2017 03:45:00 AM,030XX N OSCEOLA AVE,0810,THEFT,OVER $500,STREET,false,false,2511,025,36,17,06,1125894,1919380,2017,04/09/2017 03:57:12 PM,41.935126516,-87.812753783,"(41.935126516, -87.812753783)"
10897940,JA209392,04/02/2017 03:45:00 AM,008XX S STATE ST,0330,ROBBERY,AGGRAVATED,CONVENIENCE STORE,false,false,0123,001,2,32,03,1176486,1896551,2017,04/09/2017 03:57:12 PM,41.871489164,-87.627516791,"(41.871489164, -87.627516791)"
10897906,JA209386,04/02/2017 03:45:00 AM,022XX S HALSTED ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,1235,012,25,31,26,1171375,1889530,2017,04/09/2017 03:57:12 PM,41.852336791,-87.646487314,"(41.852336791, -87.646487314)"
10898000,JA209388,04/02/2017 03:55:00 AM,0000X E CHICAGO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1833,018,42,8,03,1176365,1905732,2017,04/09/2017 03:57:12 PM,41.896685066,-87.627683859,"(41.896685066, -87.627683859)"
10897960,JA209402,04/02/2017 03:57:00 AM,001XX W 43RD ST,0330,ROBBERY,AGGRAVATED,STREET,false,false,0925,009,3,37,03,1175880,1876482,2017,04/09/2017 03:57:12 PM,41.816431955,-87.630344732,"(41.816431955, -87.630344732)"
10900417,JA211806,04/02/2017 04:00:00 AM,081XX S ASHLAND AVE,0460,BATTERY,SIMPLE,GAS STATION,false,true,0614,006,21,71,08B,1167087,1850840,2017,04/09/2017 03:57:12 PM,41.746259974,-87.663332294,"(41.746259974, -87.663332294)"
10898656,JA210345,04/02/2017 04:00:00 AM,016XX W 16TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1234,012,2,28,06,1165597,1892128,2017,04/09/2017 03:57:12 PM,41.859590806,-87.667620245,"(41.859590806, -87.667620245)"
10897969,JA209405,04/02/2017 04:00:00 AM,028XX W ESTES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2411,024,50,2,08B,1156174,1946958,2017,04/09/2017 03:57:12 PM,42.010243574,-87.700724257,"(42.010243574, -87.700724257)"
10897917,JA209401,04/02/2017 04:00:00 AM,033XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1124,011,28,27,14,1154114,1899819,2017,04/09/2017 03:57:12 PM,41.880932326,-87.709565954,"(41.880932326, -87.709565954)"
10897958,JA209417,04/02/2017 04:10:00 AM,022XX S HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1235,012,25,31,08B,1171375,1889530,2017,04/09/2017 03:57:12 PM,41.852336791,-87.646487314,"(41.852336791, -87.646487314)"
10898033,JA209458,04/02/2017 04:15:00 AM,018XX E 78TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0414,004,8,43,07,1189676,1853617,2017,04/09/2017 03:57:12 PM,41.753367845,-87.580473011,"(41.753367845, -87.580473011)"
10897972,JA209410,04/02/2017 04:15:00 AM,035XX W IRVING PARK RD,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1732,017,35,16,03,1152171,1926364,2017,04/09/2017 03:57:12 PM,41.953812687,-87.715998923,"(41.953812687, -87.715998923)"
10897930,JA209406,04/02/2017 04:16:00 AM,003XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,true,false,1814,018,43,7,14,1173475,1913598,2017,04/09/2017 03:57:12 PM,41.918334501,-87.638064065,"(41.918334501, -87.638064065)"
10897934,JA209423,04/02/2017 04:20:00 AM,086XX S STATE ST,0810,THEFT,OVER $500,GAS STATION,false,false,0632,006,6,44,06,1177802,1847510,2017,04/09/2017 03:57:12 PM,41.736886394,-87.624170849,"(41.736886394, -87.624170849)"
10897937,JA209409,04/02/2017 04:23:00 AM,018XX S PULASKI RD,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1012,010,24,29,04A,1150007,1890745,2017,04/09/2017 03:57:12 PM,41.856113138,-87.72488284,"(41.856113138, -87.72488284)"
10897973,JA209403,04/02/2017 04:24:00 AM,039XX N RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,1733,017,33,16,14,1156014,1926109,2017,04/09/2017 03:57:12 PM,41.953036118,-87.701878482,"(41.953036118, -87.701878482)"
10901958,JA213486,04/02/2017 04:30:00 AM,019XX S TOM PKWY,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,0914,009,25,34,26,,,2017,04/09/2017 03:57:12 PM,,,
10897952,JA209453,04/02/2017 04:30:00 AM,006XX N RUSH ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1834,018,42,8,06,1176989,1904605,2017,04/09/2017 03:57:12 PM,41.893578417,-87.625426193,"(41.893578417, -87.625426193)"
10897921,JA209413,04/02/2017 04:32:00 AM,006XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1131,011,24,26,08B,1147147,1897033,2017,04/09/2017 03:57:12 PM,41.87342332,-87.735219792,"(41.87342332, -87.735219792)"
10898245,JA209735,04/02/2017 04:45:00 AM,0000X E WACKER PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,false,true,0111,001,42,32,08B,1176964,1902140,2017,04/09/2017 03:57:12 PM,41.886814897,-87.625592678,"(41.886814897, -87.625592678)"
10897929,JA209428,04/02/2017 04:59:00 AM,037XX W ARMITAGE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,2525,025,26,22,15,1151307,1913033,2017,04/09/2017 03:57:12 PM,41.917248372,-87.719525974,"(41.917248372, -87.719525974)"
10898678,JA210330,04/02/2017 05:00:00 AM,008XX N AVERS AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,1112,011,27,23,02,1150570,1905334,2017,04/09/2017 03:57:12 PM,41.896136014,-87.722435188,"(41.896136014, -87.722435188)"
10898250,JA209817,04/02/2017 05:00:00 AM,037XX W FLOURNOY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1133,011,24,27,14,1151657,1896775,2017,04/09/2017 03:57:12 PM,41.872627908,-87.718667988,"(41.872627908, -87.718667988)"
10898121,JA209476,04/02/2017 05:00:00 AM,0000X N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1533,015,28,25,08B,1143051,1899748,2017,04/09/2017 03:57:12 PM,41.880950956,-87.750190703,"(41.880950956, -87.750190703)"
10897985,JA209483,04/02/2017 05:00:00 AM,021XX N KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1413,014,26,22,05,1154694,1914021,2017,04/09/2017 03:57:12 PM,41.919892332,-87.707055529,"(41.919892332, -87.707055529)"
10897982,JA209451,04/02/2017 05:14:00 AM,012XX S TROY ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,APARTMENT,true,false,1022,010,24,29,08A,1155553,1894313,2017,04/09/2017 03:57:12 PM,41.865794471,-87.704430159,"(41.865794471, -87.704430159)"
10897971,JA209452,04/02/2017 05:15:00 AM,044XX N LOWELL AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,1722,017,45,16,26,1146431,1929127,2017,04/09/2017 03:57:12 PM,41.9615061,-87.737029303,"(41.9615061, -87.737029303)"
10897954,JA209439,04/02/2017 05:15:00 AM,022XX W 33RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0912,009,12,59,14,1162127,1882762,2017,04/09/2017 03:57:12 PM,41.833962659,-87.680618885,"(41.833962659, -87.680618885)"
10897945,JA209445,04/02/2017 05:22:00 AM,0000X S LEAMINGTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1533,015,28,25,14,1142140,1899444,2017,04/09/2017 03:57:12 PM,41.88013368,-87.753543416,"(41.88013368, -87.753543416)"
10898200,JA209686,04/02/2017 05:30:00 AM,043XX S PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0815,008,14,57,03,1150397,1875670,2017,04/09/2017 03:57:12 PM,41.814737762,-87.723843947,"(41.814737762, -87.723843947)"
10898022,JA209487,04/02/2017 05:30:00 AM,042XX W 59TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0813,008,13,65,08A,1149282,1865147,2017,04/09/2017 03:57:12 PM,41.785882693,-87.728205704,"(41.785882693, -87.728205704)"
10898167,JA209475,04/02/2017 05:40:00 AM,004XX S PULASKI RD,0325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),false,false,1132,011,24,26,03,1149798,1897607,2017,04/09/2017 03:57:12 PM,41.874947338,-87.72547164,"(41.874947338, -87.72547164)"
10900726,JA212231,04/02/2017 05:45:00 AM,061XX N KEATING AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,1711,017,39,12,03,1143641,1940990,2017,04/09/2017 03:57:12 PM,41.994111882,-87.746988454,"(41.994111882, -87.746988454)"
10898643,JA209460,04/02/2017 05:45:00 AM,025XX N HALSTED ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1935,019,43,7,06,1170505,1917288,2017,04/09/2017 03:57:12 PM,41.928525595,-87.648867761,"(41.928525595, -87.648867761)"
10898203,JA209462,04/02/2017 05:55:00 AM,001XX N LAPORTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1532,015,28,25,08B,1143353,1900675,2017,04/09/2017 03:57:12 PM,41.883489121,-87.749058592,"(41.883489121, -87.749058592)"
10898992,JA210623,04/02/2017 06:00:00 AM,121XX S STATE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0523,005,9,53,11,1178438,1824573,2017,04/09/2017 03:57:12 PM,41.673929701,-87.62253437,"(41.673929701, -87.62253437)"
10898974,JA210603,04/02/2017 06:00:00 AM,005XX W 42ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,0925,009,11,61,14,1173317,1877067,2017,04/09/2017 03:57:12 PM,41.818094403,-87.639729026,"(41.818094403, -87.639729026)"
10898568,JA210208,04/02/2017 06:00:00 AM,042XX W MAYPOLE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,false,true,1114,011,28,26,20,1148034,1901115,2017,04/09/2017 03:57:12 PM,41.88460779,-87.73185811,"(41.88460779, -87.73185811)"
10898076,JA209471,04/02/2017 06:00:00 AM,019XX S DRAKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1024,010,24,29,08B,1153059,1890107,2017,04/09/2017 03:57:12 PM,41.854302497,-87.713697274,"(41.854302497, -87.713697274)"
10897978,JA209463,04/02/2017 06:05:00 AM,018XX W 47TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0924,009,20,61,26,1165044,1873525,2017,04/09/2017 03:57:12 PM,41.808553996,-87.670177315,"(41.808553996, -87.670177315)"
10898046,JA209478,04/02/2017 06:11:00 AM,029XX W HARRISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,false,1135,011,2,27,08B,1156862,1897226,2017,04/09/2017 03:57:12 PM,41.873761627,-87.699545765,"(41.873761627, -87.699545765)"
10898170,JA209486,04/02/2017 06:20:00 AM,042XX W DIVISION ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1111,011,37,23,03,1147891,1907662,2017,04/09/2017 03:57:12 PM,41.902576214,-87.732214795,"(41.902576214, -87.732214795)"
10897974,JA209468,04/02/2017 06:20:00 AM,016XX W 76TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,ALLEY,false,false,0611,006,17,71,04B,1166793,1854316,2017,04/09/2017 03:57:12 PM,41.755804883,-87.664310539,"(41.755804883, -87.664310539)"
10898064,JA209497,04/02/2017 06:25:00 AM,059XX N HARLEM AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1612,016,41,10,14,1127371,1939088,2017,04/09/2017 03:57:12 PM,41.989182707,-87.806880639,"(41.989182707, -87.806880639)"
10900972,JA211709,04/02/2017 06:30:00 AM,024XX N GREENVIEW AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1932,019,32,7,06,1165907,1916540,2017,04/09/2017 03:57:12 PM,41.926572519,-87.665785156,"(41.926572519, -87.665785156)"
10899548,JA211128,04/02/2017 06:30:00 AM,092XX S ELLIS AVE,0460,BATTERY,SIMPLE,STREET,false,false,0413,004,8,47,08B,1184497,1844016,2017,04/09/2017 03:57:12 PM,41.727144465,-87.599751792,"(41.727144465, -87.599751792)"
10899295,JA210780,04/02/2017 06:30:00 AM,046XX N MAGNOLIA AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1913,019,46,3,05,1167080,1930935,2017,04/09/2017 03:57:12 PM,41.966047906,-87.661060061,"(41.966047906, -87.661060061)"
10898122,JA209623,04/02/2017 06:40:00 AM,011XX W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,false,false,1235,012,25,31,14,1169463,1889588,2017,04/09/2017 03:57:12 PM,41.8525377,-87.653503183,"(41.8525377, -87.653503183)"
10899705,JA211082,04/02/2017 06:45:00 AM,035XX W DICKENS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1413,014,26,22,07,1152242,1913723,2017,04/09/2017 03:57:12 PM,41.919123379,-87.716072506,"(41.919123379, -87.716072506)"
10898110,JA209491,04/02/2017 06:48:00 AM,033XX W EASTWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1713,017,33,14,08B,1153196,1930650,2017,04/09/2017 03:57:12 PM,41.965553431,-87.712116667,"(41.965553431, -87.712116667)"
10898199,JA209490,04/02/2017 06:50:00 AM,042XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0921,009,12,58,08B,1159736,1876529,2017,04/09/2017 03:57:12 PM,41.81690809,-87.689563423,"(41.81690809, -87.689563423)"
10898089,JA209533,04/02/2017 06:55:00 AM,057XX S SAWYER AVE,4220,KIDNAPPING,AGGRAVATED,RESIDENCE,false,true,0822,008,14,63,26,1155693,1866471,2017,04/09/2017 03:57:12 PM,41.78938972,-87.704664147,"(41.78938972, -87.704664147)"
10900761,JA212301,04/02/2017 07:00:00 AM,026XX W EVERGREEN AVE,0810,THEFT,OVER $500,STREET,false,false,1423,014,26,24,06,1158581,1908879,2017,04/09/2017 03:57:12 PM,41.905703498,-87.692915092,"(41.905703498, -87.692915092)"
10900253,JA211911,04/02/2017 07:00:00 AM,012XX W 76TH ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0612,006,17,71,06,1169352,1854428,2017,04/09/2017 03:57:12 PM,41.756057234,-87.654929158,"(41.756057234, -87.654929158)"
10898546,JA210096,04/02/2017 07:00:00 AM,084XX S CRANDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0412,004,8,46,14,1192977,1849372,2017,04/09/2017 03:57:12 PM,41.741639304,-87.568514567,"(41.741639304, -87.568514567)"
10898132,JA209661,04/02/2017 07:00:00 AM,019XX N HALSTED ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,false,false,1813,018,43,7,14,1170654,1912967,2017,04/09/2017 03:57:12 PM,41.916665295,-87.648447057,"(41.916665295, -87.648447057)"
10898108,JA209601,04/02/2017 07:00:00 AM,009XX W LAKE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1214,012,27,28,07,1169927,1901639,2017,04/09/2017 03:57:12 PM,41.885596473,-87.651448825,"(41.885596473, -87.651448825)"
10898042,JA209500,04/02/2017 07:24:00 AM,025XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,1935,019,43,7,06,1172399,1917109,2017,04/09/2017 03:57:12 PM,41.927992712,-87.641913321,"(41.927992712, -87.641913321)"
10898039,JA209504,04/02/2017 07:30:00 AM,047XX N KEDZIE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1713,017,33,14,08B,1154188,1931398,2017,04/09/2017 03:57:12 PM,41.967586195,-87.708449221,"(41.967586195, -87.708449221)"
